Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price
1760508,EMERALD,0.3,VVS2,D,EX,EX,GD,N,4.68-3.16×2.15,973.78
1794389,EMERALD,0.3,VVS2,E,VG,VG,GD,N,4.62-3.19×2.03,974.29
1794388,EMERALD,0.3,VVS2,E,VG,VG,GD,N,4.75-3.06×2.09,974.29
1799836,EMERALD,0.3,VS1,D,VG,EX,VG,N,4.35-3.27×2.22,974.29
1800651,EMERALD,0.3,VS1,D,VG,VG,GD,N,4.40-3.28×2.25,974.29
1799838,EMERALD,0.3,VS1,D,EX,EX,GD,F,4.47-3.22×2.15,974.29
1795777,EMERALD,0.3,VS1,D,EX,EX,VG,M,4.44-3.26×2.21,974.29
1799845,EMERALD,0.3,VS1,D,EX,VG,GD,M,4.59-3.19×2.17,974.29
1773505,EMERALD,0.3,VS2,D,EX,EX,VG,N,4.61-3.25×2.13,974.35
1771232,EMERALD,0.3,VS2,D,EX,EX,VG,N,4.64-3.21×2.19,974.35
1766902,EMERALD,0.32,VS2,D,EX,EX,GD,N,4.65-3.50×2.24,974.56
1751799,EMERALD,0.31,VVS2,D,EX,VG,VG,N,4.93-3.17×2.08,974.57
1785113,EMERALD,0.32,VS2,F,VG,VG,VG,N,4.83-3.25×2.19,974.57
1799870,EMERALD,0.32,VS1,H,EX,GD,GD,N,4.84-3.23×2.17,974.59
1798585,EMERALD,0.31,VVS2,E,VG,EX,GD,N,4.55-3.38×2.20,975.06
1799889,EMERALD,0.3,VS2,E,GD,GD,GD,F,4.84-3.16×2.03,901.8
1751817,EMERALD,0.32,SI1,D,EX,EX,VG,N,4.61-3.31×2.22,902.12
1745110,EMERALD,0.32,VS1,F,EX,GD,GD,N,4.55-3.41×2.33,902.6
1746075,EMERALD,0.3,VS1,F,EX,VG,VG,N,4.52-3.31×2.18,902.81
1791752,EMERALD,0.3,VS2,D,VG,VG,GD,F,4.49-3.35×2.17,902.88
1791043,EMERALD,0.3,VS1,D,EX,EX,VG,VS,4.61-3.33×2.13,903.31
1799738,EMERALD,0.42,VVS1,K,EX,EX,GD,F,5.01-3.67×2.41,903.73
1799900,EMERALD,0.3,VS2,F,VG,GD,GD,N,4.41-3.25×2.24,904.35
1766908,EMERALD,0.3,VS2,F,VG,EX,GD,N,4.56-3.41×2.07,904.35
1798618,EMERALD,0.3,VS1,G,VG,VG,GD,F,4.53-3.32×2.20,904.35
1762880,EMERALD,0.3,VS2,H,EX,VG,VG,N,4.54-3.24×2.14,904.35
1775245,EMERALD,0.3,VS2,E,VG,VG,GD,N,4.32-3.25×2.27,905.91
1671948,EMERALD,0.55,SI2,J,EX,EX,GD,N,5.74-3.79×2.59,905.96
1771245,EMERALD,0.31,SI1,D,EX,EX,GD,N,4.73-3.21×2.17,906.48
1795763,EMERALD,0.3,VVS2,D,VG,VG,GD,M,5.04-3.19×1.89,906.85
1795797,EMERALD,0.32,SI1,D,VG,VG,VG,F,4.96-3.32×1.93,924.28
1777433,EMERALD,0.3,VS2,F,EX,EX,GD,N,4.55-3.38×2.12,924.62
1750245,EMERALD,0.3,VS2,G,EX,EX,VG,N,4.79-3.12×2.07,924.67
1773497,EMERALD,0.3,VS1,D,VG,EX,VG,N,4.35-3.34×2.29,925.61
1771207,EMERALD,0.3,VS1,D,EX,EX,GD,N,4.46-3.35×2.12,925.61
1791057,EMERALD,0.3,VS2,E,EX,EX,VG,ST,4.66-3.23×2.09,925.63
1791062,EMERALD,0.3,SI1,D,EX,VG,GD,N,4.62-3.19×2.10,926.15
1771203,EMERALD,0.31,VS1,D,VG,VG,GD,F,4.75-3.26×2.04,926.34
1774230,EMERALD,0.3,VVS2,H,EX,EX,VG,N,4.45-3.28×2.23,926.68
1755558,EMERALD,0.33,VS1,D,EX,VG,VG,F,5.03-3.25×2.04,926.93
1769493,EMERALD,0.42,VVS2,K,VG,EX,VG,N,4.84-3.62×2.50,927.17
1751800,EMERALD,0.3,VVS2,E,EX,VG,VG,F,4.88-3.14×1.97,927.64
1786530,EMERALD,0.3,VVS2,D,VG,EX,GD,F,5.03-3.10×2.05,927.71
1762862,EMERALD,0.3,VVS1,F,VG,EX,GD,N,4.42-3.27×2.17,928.15
1799859,EMERALD,0.3,VS1,F,VG,VG,GD,N,4.48-3.23×2.13,928.72
1799810,EMERALD,0.3,VVS2,D,VG,VG,GD,N,4.71-3.01×2.02,"1,027.10"
1797242,EMERALD,0.32,VVS2,E,EX,EX,VG,M,4.91-3.30×2.05,"1,027.52"
1789039,EMERALD,0.3,VVS1,D,EX,GD,GD,F,4.89-3.13×1.88,"1,028.04"
1760507,EMERALD,0.31,VVS1,E,EX,EX,GD,N,4.71-3.17×2.11,"1,028.04"
1766886,EMERALD,0.3,VVS1,E,EX,VG,GD,N,4.44-3.33×2.15,"1,028.09"
1779813,EMERALD,0.38,VS1,F,EX,EX,GD,F,4.77-3.49×2.38,"1,028.45"
1738160,EMERALD,0.31,VVS2,F,EX,EX,VG,N,4.77-3.17×2.10,"1,029.11"
1777430,EMERALD,0.31,VS2,E,EX,EX,VG,N,4.59-3.37×2.16,"1,029.62"
1671504,EMERALD,0.5,SI1,K,EX,VG,GD,N,5.20-3.83×2.57,"1,029.67"
1789047,EMERALD,0.3,VVS1,F,EX,VG,GD,N,4.75-3.09×2.10,"1,030.06"
1786538,EMERALD,0.3,VS1,D,EX,VG,VG,N,4.46-3.28×2.12,"1,030.06"
1779806,EMERALD,0.3,IF,E,EX,EX,VG,N,4.42-3.27×2.19,"1,030.12"
1777413,EMERALD,0.4,VS2,I,EX,VG,GD,N,4.98-3.68×2.41,"1,030.22"
1782732,EMERALD,0.31,VS2,E,EX,EX,VG,N,4.55-3.34×2.15,"1,030.65"
1781321,EMERALD,0.31,VS1,F,EX,EX,VG,N,4.45-3.28×2.11,"1,030.65"
1799878,EMERALD,0.31,VS2,D,EX,VG,VG,N,4.81-3.15×2.04,"1,041.16"
1773491,EMERALD,0.32,VVS2,D,EX,EX,GD,N,4.54-3.36×2.22,"1,041.63"
